age_start,age_end,sex,race_ethnicity,relationship,proportion
18,19,Female,NHOPI,Child-in-law,0.02920111924431454
18,19,Female,NHOPI,Foster child,0.007652055760872681
18,19,Female,NHOPI,Grandchild,0.15487609579394734
18,19,Female,NHOPI,Opp-sex partner,0.040573991135083566
18,19,Female,NHOPI,Opp-sex spouse,0.011561170018404352
18,19,Female,NHOPI,Other nonrelative,0.19830497538199351
18,19,Female,NHOPI,Other relative,0.10499927319721868
18,19,Female,NHOPI,Parent,0.0
18,19,Female,NHOPI,Parent-in-law,0.0
18,19,Female,NHOPI,Roommate,0.18882244726126318
18,19,Female,NHOPI,Same-sex partner,0.002404247164950602
18,19,Female,NHOPI,Same-sex spouse,0.0003913890733640515
18,19,Female,NHOPI,Sibling,0.057194439116608986
18,19,Female,NHOPI,Stepchild,0.04147180464695844
18,19,Female,White,Adopted child,0.008938359339496809
18,19,Female,White,Biological child,0.141843810049758
18,19,Female,White,Child-in-law,0.02255150726682633
18,19,Female,White,Foster child,0.0064224779858480996
18,19,Female,White,Grandchild,0.13751539468453466
18,19,Female,White,Opp-sex partner,0.052830259413007966
18,19,Female,White,Opp-sex spouse,0.016898838394509657
18,19,Female,White,Other nonrelative,0.22629384063727148
18,19,Female,White,Other relative,0.08662908331696798
18,19,Female,White,Parent,0.0
18,19,Female,White,Parent-in-law,0.0
18,19,Female,White,Roommate,0.20875389477730993
18,19,Female,White,Same-sex partner,0.002017918448580666
18,19,Female,White,Same-sex spouse,0.000328498352094527
18,19,Female,White,Sibling,0.054140287335777186
18,19,Female,White,Stepchild,0.03483582999801669
18,19,Male,AIAN,Adopted child,0.00762178721703518
18,19,Male,AIAN,Biological child,0.20419804398734992
18,19,Male,AIAN,Child-in-law,0.014031900736106639
18,19,Male,AIAN,Foster child,0.006029456774500167
18,19,Male,AIAN,Grandchild,0.18010773821365508
18,19,Male,AIAN,Opp-sex partner,0.016259488524535976
18,19,Male,AIAN,Opp-sex spouse,0.005677004186429176
18,19,Male,AIAN,Other nonrelative,0.19438213832290424
18,19,Male,AIAN,Other relative,0.13045327082127006
18,19,Male,AIAN,Parent,0.0
18,19,Male,AIAN,Parent-in-law,0.0
18,19,Male,AIAN,Roommate,0.12738949537183472
18,19,Male,AIAN,Same-sex partner,0.0018944326608815766
18,19,Male,AIAN,Same-sex spouse,0.0003083960145621171
18,19,Male,AIAN,Sibling,0.05688487032598118
18,19,Male,AIAN,Stepchild,0.05476197684295397
18,19,Male,Asian,Adopted child,0.00762178721703518
18,19,Male,Asian,Biological child,0.20419804398734992
18,19,Male,Asian,Child-in-law,0.014031900736106639
18,19,Male,Asian,Foster child,0.006029456774500167
18,19,Male,Asian,Grandchild,0.18010773821365508
18,19,Male,Asian,Opp-sex partner,0.016259488524535976
18,19,Male,Asian,Opp-sex spouse,0.005677004186429176
18,19,Male,Asian,Other nonrelative,0.19438213832290424
18,19,Male,Asian,Other relative,0.13045327082127006
18,19,Male,Asian,Parent,0.0
18,19,Male,Asian,Parent-in-law,0.0
18,19,Male,Asian,Roommate,0.12738949537183472
18,19,Male,Asian,Same-sex partner,0.0018944326608815766
18,19,Male,Asian,Same-sex spouse,0.0003083960145621171
18,19,Male,Asian,Sibling,0.05688487032598118
18,19,Male,Asian,Stepchild,0.05476197684295397
18,19,Male,Black,Adopted child,0.005566742713156471
18,19,Male,Black,Biological child,0.16733276339868325
18,19,Male,Black,Child-in-law,0.01031019869807591
18,19,Male,Black,Foster child,0.00440374857077118
18,19,Male,Black,Grandchild,0.23496272953695566
18,19,Male,Black,Opp-sex partner,0.011999493692098991
18,19,Male,Black,Opp-sex spouse,0.004146326942417124
18,19,Male,Black,Other nonrelative,0.16470851661220381
18,19,Male,Black,Other relative,0.22096139368575646
18,19,Male,Black,Parent,0.0
18,19,Male,Black,Parent-in-law,0.0
18,19,Male,Black,Roommate,0.09300697322943074
18,19,Male,Black,Same-sex partner,0.0013836412524030537
18,19,Male,Black,Same-sex spouse,0.0002252439248097994
18,19,Male,Black,Sibling,0.041320106661496596
18,19,Male,Black,Stepchild,0.03967212108174091
18,19,Male,Latino,Adopted child,0.008674165501767625
18,19,Male,Latino,Biological child,0.26153240051473103
18,19,Male,Latino,Child-in-law,0.015937897022512578
18,19,Male,Latino,Foster child,0.006861974030300071
18,19,Male,Latino,Grandchild,0.11075249196652022
18,19,Male,Latino,Opp-sex partner,0.018441274080634906
18,19,Male,Latino,Opp-sex spouse,0.006460856550449546
18,19,Male,Latino,Other nonrelative,0.15274902573145402
18,19,Male,Latino,Other relative,0.1707000925366776
18,19,Male,Latino,Parent,0.0
18,19,Male,Latino,Parent-in-law,0.0
18,19,Male,Latino,Roommate,0.09819224825177145
18,19,Male,Latino,Same-sex partner,0.0021560064541965777
18,19,Male,Latino,Same-sex spouse,0.0003509777948692103
18,19,Male,Latino,Sibling,0.08470185912020384
18,19,Male,Latino,Stepchild,0.06248873044391123
18,19,Male,Multiracial or Other,Adopted child,0.006247036709228851
18,19,Male,Multiracial or Other,Biological child,0.30327743528075346
18,19,Male,Multiracial or Other,Child-in-law,0.011542178604991658
18,19,Male,Multiracial or Other,Foster child,0.004941916736119933
18,19,Male,Multiracial or Other,Grandchild,0.19333747761925058
18,19,Male,Multiracial or Other,Opp-sex partner,0.01340962961012116
18,19,Male,Multiracial or Other,Opp-sex spouse,0.004653036425866576
18,19,Male,Multiracial or Other,Other nonrelative,0.15881764286627542
18,19,Male,Multiracial or Other,Other relative,0.10643893822064654
18,19,Male,Multiracial or Other,Parent,0.0
18,19,Male,Multiracial or Other,Parent-in-law,0.0
18,19,Male,Multiracial or Other,Roommate,0.10438885198787803
18,19,Male,Multiracial or Other,Same-sex partner,0.0015527316676117956
18,19,Male,Multiracial or Other,Same-sex spouse,0.00025277027147168767
18,19,Male,Multiracial or Other,Sibling,0.04647274563262821
18,19,Male,Multiracial or Other,Stepchild,0.04466760836715603
18,19,Male,NHOPI,Adopted child,0.00762178721703518
18,19,Male,NHOPI,Biological child,0.20419804398734992
18,19,Male,NHOPI,Child-in-law,0.014031900736106639
18,19,Male,NHOPI,Foster child,0.006029456774500167
18,19,Male,NHOPI,Grandchild,0.18010773821365508
18,19,Male,NHOPI,Opp-sex partner,0.016259488524535976
18,19,Male,NHOPI,Opp-sex spouse,0.005677004186429176
18,19,Male,NHOPI,Other nonrelative,0.19438213832290424
18,19,Male,NHOPI,Other relative,0.13045327082127006
18,19,Male,NHOPI,Parent,0.0
18,19,Male,NHOPI,Parent-in-law,0.0
18,19,Male,NHOPI,Roommate,0.12738949537183472
18,19,Male,NHOPI,Same-sex partner,0.0018944326608815766
18,19,Male,NHOPI,Same-sex spouse,0.0003083960145621171
18,19,Male,NHOPI,Sibling,0.05688487032598118
18,19,Male,NHOPI,Stepchild,0.05476197684295397
18,19,Male,White,Adopted child,0.00727537198170362
18,19,Male,White,Biological child,0.18147887633806722
18,19,Male,White,Child-in-law,0.013404516098461662
18,19,Male,White,Foster child,0.005755414003692873
18,19,Male,White,Grandchild,0.19451267773912526
18,19,Male,White,Opp-sex partner,0.015541340695159264
18,19,Male,White,Opp-sex spouse,0.00541898061725571
18,19,Male,White,Other nonrelative,0.22447180704623146
18,19,Male,White,Other relative,0.09383454273880489
18,19,Male,White,Parent,0.0
18,19,Male,White,Parent-in-law,0.0
18,19,Male,White,Roommate,0.14992758232460762
18,19,Male,White,Same-sex partner,0.0018083294520997442
18,19,Male,White,Same-sex spouse,0.0002943792131325164
18,19,Male,White,Sibling,0.05468873521467506
18,19,Male,White,Stepchild,0.051587446536983064
19,20,Female,AIAN,Adopted child,0.012769263104936009
19,20,Female,AIAN,Biological child,0.27055044419744667
19,20,Female,AIAN,Child-in-law,0.018858342232036633
19,20,Female,AIAN,Foster child,0.001454003360120261
19,20,Female,AIAN,Grandchild,0.08144725127472685
19,20,Female,AIAN,Opp-sex partner,0.05295449477004412
19,20,Female,AIAN,Opp-sex spouse,0.01923262780006625
19,20,Female,AIAN,Other nonrelative,0.1303018420627994
19,20,Female,AIAN,Other relative,0.05991904962704228
19,20,Female,AIAN,Parent,0.0
19,20,Female,AIAN,Parent-in-law,0.0
19,20,Female,AIAN,Roommate,0.2859171076886713
19,20,Female,AIAN,Same-sex partner,0.003722598964163319
19,20,Female,AIAN,Same-sex spouse,0.0001051086766351996
19,20,Female,AIAN,Sibling,0.029298115256462146
19,20,Female,AIAN,Stepchild,0.03346975098484939
19,20,Female,Asian,Adopted child,0.010941509399441936
19,20,Female,Asian,Biological child,0.26061243696513675
19,20,Female,Asian,Child-in-law,0.016153744114551023
19,20,Female,Asian,Foster child,0.0012478451106503231
19,20,Female,Asian,Grandchild,0.06996178468915237
19,20,Female,Asian,Opp-sex partner,0.04533164005967044
19,20,Female,Asian,Opp-sex spouse,0.016447346165455946
19,20,Female,Asian,Other nonrelative,0.11181114715979418
19,20,Female,Asian,Other relative,0.05142908172177284
19,20,Female,Asian,Parent,0.0
19,20,Female,Asian,Parent-in-law,0.0
19,20,Female,Asian,Roommate,0.3588910674727535
19,20,Female,Asian,Same-sex partner,0.0031947841688336593
19,20,Female,Asian,Same-sex spouse,9.020567064942095e-05
19,20,Female,Asian,Sibling,0.0251738096675035
19,20,Female,Asian,Stepchild,0.02871359763463395
19,20,Female,Black,Adopted child,0.009037558024757014
19,20,Female,Black,Biological child,0.3644918864757078
19,20,Female,Black,Child-in-law,0.01333639233959465
19,20,Female,Black,Foster child,0.0010330926551709867
19,20,Female,Black,Grandchild,0.14663983784009085
19,20,Female,Black,Opp-sex partner,0.03739098606028193
19,20,Female,Black,Opp-sex spouse,0.01354594205470892
19,20,Female,Black,Other nonrelative,0.09254961983132104
19,20,Female,Black,Other relative,0.06766524745256701
19,20,Female,Black,Parent,0.0
19,20,Female,Black,Parent-in-law,0.0
19,20,Female,Black,Roommate,0.20695304110933121
19,20,Female,Black,Same-sex partner,0.002644966135226924
19,20,Female,Black,Same-sex spouse,7.468139675934846e-05
19,20,Female,Black,Sibling,0.02087757815765373
19,20,Female,Black,Stepchild,0.023759170466828537
19,20,Female,Latino,Adopted child,0.011941851687250973
19,20,Female,Latino,Biological child,0.3108967651438223
19,20,Female,Latino,Child-in-law,0.049772923380428845
19,20,Female,Latino,Foster child,0.001360676907721142
19,20,Female,Latino,Grandchild,0.0597052829388255
19,20,Female,Latino,Opp-sex partner,0.05483200278345298
19,20,Female,Latino,Opp-sex spouse,0.017971750853661962
19,20,Female,Latino,Other nonrelative,0.14564941373412302
19,20,Female,Latino,Other relative,0.08573803832418098
19,20,Female,Latino,Parent,0.0
19,20,Female,Latino,Parent-in-law,0.0
19,20,Female,Latino,Roommate,0.19980152950132304
19,20,Female,Latino,Same-sex partner,0.0034836607577197923
19,20,Female,Latino,Same-sex spouse,9.836218610032354e-05
19,20,Female,Latino,Sibling,0.027431069198874773
19,20,Female,Latino,Stepchild,0.031316672602514375
19,20,Female,Multiracial or Other,Adopted child,0.014532109060354936
19,20,Female,Multiracial or Other,Biological child,0.3158943308267943
19,20,Female,Multiracial or Other,Child-in-law,0.021466892938112086
19,20,Female,Multiracial or Other,Foster child,0.0016528407874408246
19,20,Female,Multiracial or Other,Grandchild,0.09252487171505797
19,20,Female,Multiracial or Other,Opp-sex partner,0.06030663701884322
19,20,Female,Multiracial or Other,Opp-sex spouse,0.021918992170013155
19,20,Female,Multiracial or Other,Other nonrelative,0.14813591691427225
19,20,Female,Multiracial or Other,Other relative,0.06810753387937545
19,20,Female,Multiracial or Other,Parent,0.0
19,20,Female,Multiracial or Other,Parent-in-law,0.0
19,20,Female,Multiracial or Other,Roommate,0.1797757443130165
19,20,Female,Multiracial or Other,Same-sex partner,0.004231670690737051
19,20,Female,Multiracial or Other,Same-sex spouse,0.00011948246656198733
19,20,Female,Multiracial or Other,Sibling,0.033275968994450046
19,20,Female,Multiracial or Other,Stepchild,0.038057008224970226
19,20,Female,NHOPI,Adopted child,0.012769263104936009
19,20,Female,NHOPI,Biological child,0.27055044419744667
19,20,Female,NHOPI,Child-in-law,0.018858342232036633
19,20,Female,NHOPI,Foster child,0.001454003360120261
19,20,Female,NHOPI,Grandchild,0.08144725127472685
19,20,Female,NHOPI,Opp-sex partner,0.05295449477004412
19,20,Female,NHOPI,Opp-sex spouse,0.01923262780006625
19,20,Female,NHOPI,Other nonrelative,0.1303018420627994
19,20,Female,NHOPI,Other relative,0.05991904962704228
19,20,Female,NHOPI,Parent,0.0
19,20,Female,NHOPI,Parent-in-law,0.0
19,20,Female,NHOPI,Roommate,0.2859171076886713
19,20,Female,NHOPI,Same-sex partner,0.003722598964163319
19,20,Female,NHOPI,Same-sex spouse,0.0001051086766351996
19,20,Female,NHOPI,Sibling,0.029298115256462146
19,20,Female,NHOPI,Stepchild,0.03346975098484939
19,20,Female,White,Adopted child,0.01194336856545317
19,20,Female,White,Biological child,0.23835615273159716
19,20,Female,White,Child-in-law,0.01118687454762177
19,20,Female,White,Foster child,0.0014821708534245488
19,20,Female,White,Grandchild,0.07098476764234053
19,20,Female,White,Opp-sex partner,0.060043274303622655
19,20,Female,White,Opp-sex spouse,0.02282597040054871
19,20,Female,White,Other nonrelative,0.13978227787959488
19,20,Female,White,Other relative,0.0479543949653261
19,20,Female,White,Parent,0.0
19,20,Female,White,Parent-in-law,0.0
19,20,Female,White,Roommate,0.33042734445545213
19,20,Female,White,Same-sex partner,0.0037947145343700797
19,20,Female,White,Same-sex spouse,0.0001071448809704493
19,20,Female,White,Sibling,0.025117674925567855
19,20,Female,White,Stepchild,0.035993869314109916
19,20,Male,AIAN,Adopted child,0.008612649492672547
19,20,Male,AIAN,Biological child,0.32853253967982204
19,20,Male,AIAN,Child-in-law,0.01128567141021342
19,20,Male,AIAN,Foster child,0.0008338256880819712
19,20,Male,AIAN,Grandchild,0.10189345670925772
19,20,Male,AIAN,Opp-sex partner,0.023991700033727404
19,20,Male,AIAN,Opp-sex spouse,0.006637955703616417
19,20,Male,AIAN,Other nonrelative,0.13149138724287887
19,20,Male,AIAN,Other relative,0.0639862804603841
19,20,Male,AIAN,Parent,0.0
19,20,Male,AIAN,Parent-in-law,0.0
19,20,Male,AIAN,Roommate,0.249931675663437
19,20,Male,AIAN,Same-sex partner,0.0021347946833423963
19,20,Male,AIAN,Same-sex spouse,6.0276555764961785e-05
19,20,Male,AIAN,Sibling,0.03862053460902728
19,20,Male,AIAN,Stepchild,0.03198725206777382
19,20,Male,Asian,Adopted child,0.00553338629433344
19,20,Male,Asian,Biological child,0.307771139016171
19,20,Male,Asian,Child-in-law,0.007271275628752503
19,20,Male,Asian,Foster child,0.0005441979967424769
19,20,Male,Asian,Grandchild,0.06479081166698905
19,20,Male,Asian,Opp-sex partner,0.015582009343730023
19,20,Male,Asian,Opp-sex spouse,0.004332275016236043
19,20,Male,Asian,Other nonrelative,0.08385470919483372
19,20,Male,Asian,Other relative,0.04077162676327394
19,20,Male,Asian,Parent,0.0
19,20,Male,Asian,Parent-in-law,0.0
19,20,Male,Asian,Roommate,0.4231575401559672
19,20,Male,Asian,Same-sex partner,0.0013932780037081486
19,20,Male,Asian,Same-sex spouse,3.933961422234772e-05
19,20,Male,Asian,Sibling,0.02454237075841436
19,20,Male,Asian,Stepchild,0.020416040546625727
19,20,Male,Black,Adopted child,0.007602386748328391
19,20,Male,Black,Biological child,0.41691773133679844
19,20,Male,Black,Child-in-law,0.00996860158566281
19,20,Male,Black,Foster child,0.0007388015745562011
19,20,Male,Black,Grandchild,0.13487273382286805
19,20,Male,Black,Opp-sex partner,0.02123257242041099
19,20,Male,Black,Opp-sex spouse,0.00588148361913265
19,20,Male,Black,Other nonrelative,0.10580058431403537
19,20,Male,Black,Other relative,0.08953054958647383
19,20,Male,Black,Parent,0.0
19,20,Male,Black,Parent-in-law,0.0
19,20,Male,Black,Roommate,0.14331698360877426
19,20,Male,Black,Same-sex partner,0.0018915100553396713
19,20,Male,Black,Same-sex spouse,5.340734273900249e-05
19,20,Male,Black,Sibling,0.03400173129407459
19,20,Male,Black,Stepchild,0.028190922690805753
19,20,Male,Latino,Adopted child,0.007986177656388442
19,20,Male,Latino,Biological child,0.4000882193867338
19,20,Male,Latino,Child-in-law,0.010468945725154312
19,20,Male,Latino,Foster child,0.0007749003358436929
19,20,Male,Latino,Grandchild,0.09861628980636461
19,20,Male,Latino,Opp-sex partner,0.022280740322393036
19,20,Male,Latino,Opp-sex spouse,0.00616886020371952
19,20,Male,Latino,Other nonrelative,0.11364796543029011
19,20,Male,Latino,Other relative,0.07849625469044616
19,20,Male,Latino,Parent,0.0
19,20,Male,Latino,Parent-in-law,0.0
19,20,Male,Latino,Roommate,0.1829149820848923
19,20,Male,Latino,Same-sex partner,0.001983931582732347
19,20,Male,Latino,Same-sex spouse,5.601689174773685e-05
19,20,Male,Latino,Sibling,0.04688359490853116
19,20,Male,Latino,Stepchild,0.029633120974762794
19,20,Male,Multiracial or Other,Adopted child,0.006373631604485975
19,20,Male,Multiracial or Other,Biological child,0.3833897360188339
19,20,Male,Multiracial or Other,Child-in-law,0.008366689647091783
19,20,Male,Multiracial or Other,Foster child,0.0006232281126291882
19,20,Male,Multiracial or Other,Grandchild,0.16122694045045877
19,20,Male,Multiracial or Other,Opp-sex partner,0.017876755797501497
19,20,Male,Multiracial or Other,Opp-sex spouse,0.004961421390599229
19,20,Male,Multiracial or Other,Other nonrelative,0.09685352453849454
19,20,Male,Multiracial or Other,Other relative,0.04710630916295794
19,20,Male,Multiracial or Other,Parent,0.0
19,20,Male,Multiracial or Other,Parent-in-law,0.0
19,20,Male,Multiracial or Other,Roommate,0.2196236251997464
19,20,Male,Multiracial or Other,Same-sex partner,0.0015956141437795481
19,20,Male,Multiracial or Other,Same-sex spouse,4.505263464789312e-05
19,20,Male,Multiracial or Other,Sibling,0.02838394934198958
19,20,Male,Multiracial or Other,Stepchild,0.02357352195678377
19,20,Male,NHOPI,Adopted child,0.008612649492672547
19,20,Male,NHOPI,Biological child,0.32853253967982204
19,20,Male,NHOPI,Child-in-law,0.01128567141021342
19,20,Male,NHOPI,Foster child,0.0008338256880819712
19,20,Male,NHOPI,Grandchild,0.10189345670925772
19,20,Male,NHOPI,Opp-sex partner,0.023991700033727404
19,20,Male,NHOPI,Opp-sex spouse,0.006637955703616417
19,20,Male,NHOPI,Other nonrelative,0.13149138724287887
19,20,Male,NHOPI,Other relative,0.0639862804603841
19,20,Male,NHOPI,Parent,0.0
19,20,Male,NHOPI,Parent-in-law,0.0
19,20,Male,NHOPI,Roommate,0.249931675663437
19,20,Male,NHOPI,Same-sex partner,0.0021347946833423963
19,20,Male,NHOPI,Same-sex spouse,6.0276555764961785e-05
19,20,Male,NHOPI,Sibling,0.03862053460902728
19,20,Male,NHOPI,Stepchild,0.03198725206777382
19,20,Male,White,Adopted child,0.009305370762106689
19,20,Male,White,Biological child,0.283310072414118
19,20,Male,White,Child-in-law,0.010281284693560669
19,20,Male,White,Foster child,0.000761360974651651
19,20,Male,White,Grandchild,0.09772300485911663
19,20,Male,White,Opp-sex partner,0.0281352555848108
19,20,Male,White,Opp-sex spouse,0.006061075469892512
19,20,Male,White,Other nonrelative,0.148349665714795
19,20,Male,White,Other relative,0.05529033574363451
19,20,Male,White,Parent,0.0
19,20,Male,White,Parent-in-law,0.0
19,20,Male,White,Roommate,0.2847604295395958
19,20,Male,White,Same-sex partner,0.0019492675555840468
19,20,Male,White,Same-sex spouse,5.503814274590249e-05
19,20,Male,White,Sibling,0.03538389243636089
19,20,Male,White,Stepchild,0.038633946109026915
20,21,Female,AIAN,Adopted child,0.009765311635092432
20,21,Female,AIAN,Biological child,0.243166677389656
20,21,Female,AIAN,Child-in-law,0.018339786787104826
20,21,Female,AIAN,Foster child,0.0006695728109481929
20,21,Female,AIAN,Grandchild,0.05734224951311455
20,21,Female,AIAN,Opp-sex partner,0.06738836175709564
20,21,Female,AIAN,Opp-sex spouse,0.02374096542965707
20,21,Female,AIAN,Other nonrelative,0.12033201210784673
20,21,Female,AIAN,Other relative,0.050363398850283125
20,21,Female,AIAN,Parent,0.0
20,21,Female,AIAN,Parent-in-law,0.0
20,21,Female,AIAN,Roommate,0.3554186763958867
20,21,Female,AIAN,Same-sex partner,0.004872475312424185
20,21,Female,AIAN,Same-sex spouse,0.0005240135042203249
20,21,Female,AIAN,Sibling,0.02651042337789916
20,21,Female,AIAN,Stepchild,0.02156607512877106
20,21,Female,Asian,Adopted child,0.005803670220952587
20,21,Female,Asian,Biological child,0.19747424405284236
20,21,Female,Asian,Child-in-law,0.010782168360035316
20,21,Female,Asian,Foster child,0.00039515083627126495
20,21,Female,Asian,Grandchild,0.03419715616472755
20,21,Female,Asian,Opp-sex partner,0.03965422217291945
20,21,Female,Asian,Opp-sex spouse,0.013907939119095901
20,21,Female,Asian,Other nonrelative,0.1338830976709295
20,21,Female,Asian,Other relative,0.029883035529308554
20,21,Female,Asian,Parent,0.0
20,21,Female,Asian,Parent-in-law,0.0
20,21,Female,Asian,Roommate,0.5021925245657668
20,21,Female,Asian,Same-sex partner,0.0028612897426015214
20,21,Female,Asian,Same-sex spouse,0.0003092484805601204
20,21,Female,Asian,Sibling,0.01580391186592649
20,21,Female,Asian,Stepchild,0.012852341218062592
20,21,Female,Black,Adopted child,0.008560511856094005
20,21,Female,Black,Biological child,0.30691566093182254
20,21,Female,Black,Child-in-law,0.016041392079097796
20,21,Female,Black,Foster child,0.0005861166199743092
20,21,Female,Black,Grandchild,0.11824277244201951
20,21,Female,Black,Opp-sex partner,0.05895395863924254
20,21,Female,Black,Opp-sex spouse,0.02075058231059428
20,21,Female,Black,Other nonrelative,0.0929873802096357
20,21,Female,Black,Other relative,0.08711719229190176
20,21,Female,Black,Parent,0.0
20,21,Female,Black,Parent-in-law,0.0
20,21,Female,Black,Roommate,0.2429544067484335
20,21,Female,Black,Same-sex partner,0.004260841072877357
20,21,Female,Black,Same-sex spouse,0.000458699963458155
20,21,Female,Black,Sibling,0.02325439843499702
20,21,Female,Black,Stepchild,0.01891608639985148
20,21,Female,Latino,Adopted child,0.010605307032714064
20,21,Female,Latino,Biological child,0.32369838914367277
20,21,Female,Latino,Child-in-law,0.0423646507984257
20,21,Female,Latino,Foster child,0.0007277590859748138
20,21,Female,Latino,Grandchild,0.05221613651965941
20,21,Female,Latino,Opp-sex partner,0.05597945444002884
20,21,Female,Latino,Opp-sex spouse,0.025825882556118496
20,21,Female,Latino,Other nonrelative,0.12344318450866618
20,21,Female,Latino,Other relative,0.07535114572236135
20,21,Female,Latino,Parent,0.0
20,21,Female,Latino,Parent-in-law,0.0
20,21,Female,Latino,Roommate,0.22323928441298627
20,21,Female,Latino,Same-sex partner,0.005298911217336498
20,21,Female,Latino,Same-sex spouse,0.0005695505890237672
20,21,Female,Latino,Sibling,0.03726667687209146
20,21,Female,Latino,Stepchild,0.023413667100940345
20,21,Female,Multiracial or Other,Adopted child,0.008968134681896528
20,21,Female,Multiracial or Other,Biological child,0.31861698802514854
20,21,Female,Multiracial or Other,Child-in-law,0.01681901355789657
20,21,Female,Multiracial or Other,Foster child,0.0006143525558867721
20,21,Female,Multiracial or Other,Grandchild,0.05268490320232186
20,21,Female,Multiracial or Other,Opp-sex partner,0.061807590776250754
20,21,Female,Multiracial or Other,Opp-sex spouse,0.021762325927547795
20,21,Female,Multiracial or Other,Other nonrelative,0.12514008684410904
20,21,Female,Multiracial or Other,Other relative,0.04624226028648242
20,21,Female,Multiracial or Other,Parent,0.0
20,21,Female,Multiracial or Other,Parent-in-law,0.0
20,21,Female,Multiracial or Other,Roommate,0.29822708900049655
20,21,Female,Multiracial or Other,Same-sex partner,0.004467776775564221
20,21,Female,Multiracial or Other,Same-sex spouse,0.0004807976524331259
20,21,Female,Multiracial or Other,Sibling,0.024356017222386096
20,21,Female,Multiracial or Other,Stepchild,0.019812663491579702
20,21,Female,NHOPI,Adopted child,0.009765311635092432
20,21,Female,NHOPI,Biological child,0.243166677389656
20,21,Female,NHOPI,Child-in-law,0.018339786787104826
20,21,Female,NHOPI,Foster child,0.0006695728109481929
20,21,Female,NHOPI,Grandchild,0.05734224951311455
20,21,Female,NHOPI,Opp-sex partner,0.06738836175709564
20,21,Female,NHOPI,Opp-sex spouse,0.02374096542965707
20,21,Female,NHOPI,Other nonrelative,0.12033201210784673
20,21,Female,NHOPI,Other relative,0.050363398850283125
20,21,Female,NHOPI,Parent,0.0
20,21,Female,NHOPI,Parent-in-law,0.0
20,21,Female,NHOPI,Roommate,0.3554186763958867
20,21,Female,NHOPI,Same-sex partner,0.004872475312424185
20,21,Female,NHOPI,Same-sex spouse,0.0005240135042203249
20,21,Female,NHOPI,Sibling,0.02651042337789916
20,21,Female,NHOPI,Stepchild,0.02156607512877106
20,21,Female,White,Adopted child,0.008119491136529282
20,21,Female,White,Biological child,0.2086871436613124
20,21,Female,White,Child-in-law,0.01615663882885672
20,21,Female,White,Foster child,0.0004947792400239572
20,21,Female,White,Grandchild,0.05185657163623551
20,21,Female,White,Opp-sex partner,0.08046971811687145
20,21,Female,White,Opp-sex spouse,0.02605018166414156
20,21,Female,White,Other nonrelative,0.1228485829063429
20,21,Female,White,Other relative,0.03867423386159429
20,21,Female,White,Parent,0.0
20,21,Female,White,Parent-in-law,0.0
20,21,Female,White,Roommate,0.40287863218927134
20,21,Female,White,Same-sex partner,0.0035914470867905606
20,21,Female,White,Same-sex spouse,0.000387218535670923
20,21,Female,White,Sibling,0.020293785730823338
20,21,Female,White,Stepchild,0.019491575405535665
20,21,Male,AIAN,Adopted child,0.010721660469327125
20,21,Male,AIAN,Biological child,0.2785027531087744
20,21,Male,AIAN,Child-in-law,0.008842643668842218
20,21,Male,AIAN,Foster child,0.00036286268617866996
20,21,Male,AIAN,Grandchild,0.07428604837580229
20,21,Male,AIAN,Opp-sex partner,0.03593825283338178
20,21,Male,AIAN,Opp-sex spouse,0.006673082070406996
20,21,Male,AIAN,Other nonrelative,0.12719400570318729
20,21,Male,AIAN,Other relative,0.050614234873647176
20,21,Male,AIAN,Parent,0.0
20,21,Male,AIAN,Parent-in-law,0.0
20,21,Male,AIAN,Roommate,0.3435309258600016
20,21,Male,AIAN,Same-sex partner,0.0022185897932119765
20,21,Male,AIAN,Same-sex spouse,0.000283979493531133
20,21,Male,AIAN,Sibling,0.033758216393412865
20,21,Male,AIAN,Stepchild,0.02707274467029436
20,21,Male,Asian,Adopted child,0.007143640342730647
20,21,Male,Asian,Biological child,0.22060216797247958
20,21,Male,Asian,Child-in-law,0.005984344646819899
20,21,Male,Asian,Foster child,0.0002457112705464309
20,21,Male,Asian,Grandchild,0.04940245039664496
20,21,Male,Asian,Opp-sex partner,0.024257167907069242
20,21,Male,Asian,Opp-sex spouse,0.004605262437055356
20,21,Male,Asian,Other nonrelative,0.08478735717025909
20,21,Male,Asian,Other relative,0.033761720721429536
20,21,Male,Asian,Parent,0.0
20,21,Male,Asian,Parent-in-law,0.0
20,21,Male,Asian,Roommate,0.5270510641562013
20,21,Male,Asian,Same-sex partner,0.001502310757417037
20,21,Male,Asian,Same-sex spouse,0.00019229577694938074
20,21,Male,Asian,Sibling,0.022454298847913803
20,21,Male,Asian,Stepchild,0.018010207596483682
20,21,Male,Black,Adopted child,0.01183803833306305
20,21,Male,Black,Biological child,0.3447605579730774
20,21,Male,Black,Child-in-law,0.009734463644453887
20,21,Male,Black,Foster child,0.00039941518887685125
20,21,Male,Black,Grandchild,0.11441733818758118
20,21,Male,Black,Opp-sex partner,0.039582875096767986
20,21,Male,Black,Opp-sex spouse,0.007318266232073706
20,21,Male,Black,Other nonrelative,0.1421336304650082
20,21,Male,Black,Other relative,0.07567548378867948
20,21,Male,Black,Parent,0.0
20,21,Male,Black,Parent-in-law,0.0
20,21,Male,Black,Roommate,0.18419977288010408
